# This file was generated by TiberCAD (GraceIO.C)
# Stores 1D nodal data in format suitable for Grace
# x	spontaneous_power_density_Px[W/eV/cm^2]	spontaneous_power_density_Py[W/eV/cm^2]	spontaneous_power_density_Pz[W/eV/cm^2]	stimulated_power_density_Px[W/eV/cm^2]	stimulated_power_density_Py[W/eV/cm^2]	stimulated_power_density_Pz[W/eV/cm^2]	gain_Px[-]	gain_Py[-]	gain_Pz[-]
3	0.000372729026	0.01300521096	0.01314860655	-6.705231793	-16.0727659	-16.01970481	-0.0006681893731	-0.001439480914	-0.001434454433	
3.001	0.0003738163883	0.01304817809	0.01319205197	-6.721492769	-16.10744832	-16.0542735	-0.0006698388569	-0.00144281919	-0.001437782438	
3.002	0.0003749085348	0.01309135875	0.01323571331	-6.737814475	-16.14225424	-16.08896536	-0.0006714945908	-0.001446170013	-0.00144112296	
3.003	0.0003760054936	0.01313475434	0.013279592	-6.754197219	-16.1771843	-16.123781	-0.0006731566069	-0.001449533449	-0.001444476066	
3.004	0.000377107293	0.01317836631	0.01332368949	-6.770641314	-16.21223913	-16.15872108	-0.0006748249378	-0.001452909566	-0.001447841823	
3.005	0.0003782139619	0.01322219609	0.01336800723	-6.787147071	-16.24741937	-16.19378622	-0.000676499616	-0.001456298432	-0.001451220299	
3.006	0.000379325529	0.01326624513	0.0134125467	-6.803714807	-16.28272567	-16.22897707	-0.0006781806744	-0.001459700114	-0.001454611562	
3.007	0.0003804420234	0.01331051491	0.01345730937	-6.820344838	-16.31815868	-16.26429429	-0.000679868146	-0.001463114682	-0.00145801568	
3.008	0.0003815634744	0.0133550069	0.01350229676	-6.837037484	-16.35371906	-16.29973852	-0.0006815620642	-0.001466542205	-0.001461432724	
3.009	0.0003826899115	0.01339972259	0.01354751035	-6.853793067	-16.38940746	-16.33531041	-0.0006832624623	-0.001469982753	-0.001464862762	
3.01	0.0003838213644	0.01344466349	0.01359295168	-6.870611911	-16.42522454	-16.37101065	-0.0006849693742	-0.001473436396	-0.001468305864	
3.011	0.0003849578631	0.01348983111	0.01363862228	-6.887494339	-16.46117097	-16.40683988	-0.0006866828338	-0.001476903204	-0.001471762102	
3.012	0.0003860994379	0.01353522698	0.01368452369	-6.904440682	-16.49724744	-16.44279878	-0.0006884028752	-0.001480383249	-0.001475231547	
3.013	0.0003872461189	0.01358085265	0.01373065747	-6.921451268	-16.5334546	-16.47888803	-0.0006901295328	-0.001483876604	-0.00147871427	
3.014	0.000388397937	0.01362670967	0.0137770252	-6.93852643	-16.56979315	-16.5151083	-0.0006918628413	-0.001487383339	-0.001482210343	
3.015	0.000389554923	0.01367279961	0.01382362846	-6.955666502	-16.60626377	-16.55146029	-0.0006936028355	-0.001490903528	-0.00148571984	
3.016	0.0003907171079	0.01371912405	0.01387046886	-6.97287182	-16.64286715	-16.58794468	-0.0006953495505	-0.001494437244	-0.001489242832	
3.017	0.0003918845232	0.01376568459	0.013917548	-6.990142724	-16.67960399	-16.62456216	-0.0006971030216	-0.001497984562	-0.001492779395	
3.018	0.0003930572003	0.01381248282	0.01396486751	-7.007479555	-16.71647499	-16.66131345	-0.0006988632844	-0.001501545555	-0.001496329602	
3.019	0.0003942351711	0.01385952039	0.01401242904	-7.024882655	-16.75348085	-16.69819923	-0.0007006303746	-0.001505120298	-0.001499893529	
3.02	0.0003954184677	0.01390679892	0.01406023423	-7.04235237	-16.7906223	-16.73522022	-0.0007024043283	-0.001508708867	-0.00150347125	
3.021	0.0003966071223	0.01395432007	0.01410828476	-7.059889048	-16.82790003	-16.77237714	-0.0007041851818	-0.001512311337	-0.001507062841	
3.022	0.0003978011676	0.01400208549	0.01415658231	-7.07749304	-16.86531477	-16.8096707	-0.0007059729715	-0.001515927786	-0.00151066838	
3.023	0.0003990006361	0.01405009687	0.01420512858	-7.095164697	-16.90286725	-16.84710163	-0.0007077677343	-0.00151955829	-0.001514287942	
3.024	0.0004002055612	0.0140983559	0.01425392529	-7.112904375	-16.9405582	-16.88467066	-0.0007095695072	-0.001523202928	-0.001517921605	
3.025	0.0004014159759	0.01414686429	0.01430297415	-7.130712431	-16.97838836	-16.92237852	-0.0007113783273	-0.001526861776	-0.001521569448	
3.026	0.0004026319139	0.01419562376	0.01435227691	-7.148589225	-17.01635846	-16.96022595	-0.0007131942323	-0.001530534915	-0.00152523155	
3.027	0.000403853409	0.01424463606	0.01440183533	-7.166535117	-17.05446925	-16.9982137	-0.0007150172599	-0.001534222423	-0.001528907988	
3.028	0.0004050804953	0.01429390292	0.01445165118	-7.184550474	-17.09272149	-17.03634252	-0.0007168474482	-0.001537924381	-0.001532598844	
3.029	0.0004063132071	0.01434342613	0.01450172625	-7.202635661	-17.13111593	-17.07461317	-0.0007186848353	-0.001541640868	-0.001536304198	
3.03	0.0004075515789	0.01439320746	0.01455206234	-7.220791049	-17.16965333	-17.11302639	-0.0007205294599	-0.001545371967	-0.001540024131	
